rh.aparc.area	rh_bankssts_area	rh_caudalanteriorcingulate_area	rh_caudalmiddlefrontal_area	rh_cuneus_area	rh_entorhinal_area	rh_fusiform_area	rh_inferiorparietal_area	rh_inferiortemporal_area	rh_isthmuscingulate_area	rh_lateraloccipital_area	rh_lateralorbitofrontal_area	rh_lingual_area	rh_medialorbitofrontal_area	rh_middletemporal_area	rh_parahippocampal_area	rh_paracentral_area	rh_parsopercularis_area	rh_parsorbitalis_area	rh_parstriangularis_area	rh_pericalcarine_area	rh_postcentral_area	rh_posteriorcingulate_area	rh_precentral_area	rh_precuneus_area	rh_rostralanteriorcingulate_area	rh_rostralmiddlefrontal_area	rh_superiorfrontal_area	rh_superiorparietal_area	rh_superiortemporal_area	rh_supramarginal_area	rh_frontalpole_area	rh_temporalpole_area	rh_transversetemporal_area	rh_insula_area	rh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-CC321428_ses-P5.long.sub-CC321428_template	849.0	815.0	1838.0	1823.0	462.0	3024.0	5091.0	3111.0	1055.0	5632.0	2332.0	3320.0	2126.0	2744.0	483.0	1450.0	1453.0	759.0	1507.0	1862.0	4228.0	1225.0	5360.0	3484.0	570.0	6253.0	6589.0	5938.0	3680.0	3219.0	320.0	558.0	315.0	2144.0	85621.3	1073149.0	1453813.774242
sub-CC321544_ses-P5.long.sub-CC321544_template	990.0	980.0	2564.0	1856.0	360.0	3543.0	5810.0	3564.0	1162.0	5332.0	3250.0	3386.0	2355.0	4174.0	750.0	1486.0	1510.0	1082.0	1910.0	1635.0	4840.0	1551.0	5910.0	4630.0	791.0	7271.0	8043.0	5420.0	4199.0	3958.0	335.0	564.0	348.0	2621.0	98179.0	1299274.0	1785826.226987
sub-CC410101_ses-P5.long.sub-CC410101_template	842.0	502.0	2156.0	1953.0	524.0	3380.0	5467.0	3508.0	846.0	4803.0	3101.0	3197.0	2034.0	3637.0	637.0	1662.0	1319.0	860.0	1359.0	1786.0	4179.0	1084.0	4662.0	4665.0	475.0	5513.0	6974.0	5847.0	3916.0	3688.0	366.0	541.0	343.0	2220.0	88047.4	1130449.0	1674553.016089
sub-CC410113_ses-P5.long.sub-CC410113_template	982.0	1404.0	2873.0	2588.0	506.0	4091.0	5852.0	3854.0	1339.0	6152.0	2953.0	4051.0	2899.0	3886.0	688.0	2015.0	1770.0	930.0	1952.0	2450.0	4956.0	1768.0	5481.0	5004.0	867.0	7897.0	9006.0	6127.0	4630.0	5362.0	365.0	553.0	448.0	2879.0	108575.0	1329661.0	1876380.794068
sub-CC410129_ses-P5.long.sub-CC410129_template	1131.0	791.0	1699.0	1479.0	347.0	2461.0	5095.0	2815.0	901.0	3733.0	2382.0	2835.0	1962.0	2909.0	623.0	1205.0	1098.0	668.0	1278.0	1172.0	3276.0	1145.0	4487.0	3444.0	538.0	4280.0	5924.0	4752.0	3143.0	3334.0	277.0	547.0	247.0	1923.0	73901.3	963243.0	1314380.904894
sub-CC410177_ses-P5.long.sub-CC410177_template	1102.0	1038.0	1958.0	1757.0	350.0	3525.0	5562.0	4303.0	1165.0	5230.0	2936.0	3827.0	2461.0	4335.0	699.0	1671.0	1190.0	833.0	1544.0	1686.0	4667.0	1537.0	5032.0	4652.0	911.0	6674.0	7909.0	6505.0	4427.0	4791.0	414.0	547.0	282.0	2408.0	97930.0	1261057.0	1742995.74407
sub-CC410179_ses-P5.long.sub-CC410179_template	890.0	997.0	3158.0	1855.0	436.0	3899.0	5581.0	4221.0	949.0	5496.0	3062.0	3336.0	2360.0	4302.0	695.0	1593.0	1838.0	897.0	1684.0	1798.0	3937.0	1264.0	6172.0	4408.0	697.0	6794.0	9620.0	3952.0	3825.0	2764.0	363.0	518.0	378.0	2472.0	96210.9	1211245.0	1742337.518593
sub-CC410182_ses-P5.long.sub-CC410182_template	833.0	1014.0	2498.0	1675.0	288.0	2852.0	5041.0	3472.0	832.0	5535.0	2536.0	2823.0	2035.0	4123.0	635.0	1242.0	1153.0	711.0	1273.0	1702.0	3942.0	1091.0	4483.0	4107.0	577.0	5725.0	6644.0	5062.0	3317.0	3413.0	328.0	510.0	298.0	2289.0	84059.6	1067877.0	1457089.166306
sub-CC410243_ses-P5.long.sub-CC410243_template	763.0	895.0	1936.0	1500.0	289.0	2605.0	4426.0	2755.0	885.0	4065.0	2416.0	3097.0	1902.0	3017.0	614.0	1382.0	1109.0	673.0	1358.0	1482.0	3592.0	1235.0	4186.0	3245.0	684.0	5401.0	5792.0	4666.0	3322.0	3462.0	267.0	439.0	293.0	2344.0	76097.2	1018578.0	1493666.372183
sub-CC410297_ses-P5.long.sub-CC410297_template	760.0	656.0	2332.0	1357.0	356.0	2351.0	4137.0	3301.0	876.0	4457.0	2752.0	3003.0	1997.0	3261.0	451.0	1684.0	1543.0	818.0	1404.0	1339.0	4025.0	1117.0	5146.0	3375.0	727.0	5491.0	6940.0	4927.0	3710.0	3519.0	324.0	508.0	365.0	1898.0	80906.0	1019009.0	1436015.459754
sub-CC410325_ses-P5.long.sub-CC410325_template	880.0	779.0	1553.0	1537.0	481.0	3180.0	4847.0	3304.0	893.0	5124.0	2493.0	2816.0	2203.0	3490.0	568.0	1543.0	1064.0	806.0	1450.0	1132.0	3544.0	1212.0	4800.0	3854.0	708.0	5450.0	6840.0	4945.0	3652.0	3990.0	324.0	471.0	317.0	2556.0	82805.4	1092506.0	1491027.690246
sub-CC410354_ses-P5.long.sub-CC410354_template	1035.0	787.0	2027.0	1788.0	312.0	3590.0	6125.0	3872.0	1056.0	5771.0	3471.0	3081.0	2392.0	3642.0	567.0	1736.0	1233.0	991.0	1467.0	1546.0	4267.0	1235.0	4757.0	4243.0	676.0	6971.0	7243.0	6282.0	4096.0	3922.0	325.0	603.0	355.0	2275.0	93739.0	1253927.0	1691260.32247
sub-CC410390_ses-P5.long.sub-CC410390_template	970.0	1060.0	2493.0	1878.0	341.0	3223.0	6292.0	3422.0	1122.0	4842.0	2887.0	3590.0	2184.0	4030.0	737.0	1885.0	1311.0	757.0	1527.0	1990.0	4763.0	1190.0	5186.0	4871.0	913.0	6977.0	9120.0	6083.0	4042.0	3767.0	338.0	535.0	352.0	2571.0	97248.2	1214401.0	1635277.216994
sub-CC420004_ses-P5.long.sub-CC420004_template	721.0	857.0	2539.0	1834.0	391.0	3190.0	3639.0	2773.0	712.0	5000.0	2974.0	3478.0	1910.0	3013.0	605.0	1394.0	1299.0	778.0	1231.0	2071.0	3583.0	933.0	4755.0	3816.0	651.0	4830.0	5685.0	5441.0	3518.0	3500.0	393.0	468.0	334.0	2267.0	80585.5	972786.0	1303876.817931
sub-CC420075_ses-P5.long.sub-CC420075_template	1041.0	586.0	2147.0	1785.0	566.0	3666.0	6260.0	3968.0	1064.0	4747.0	2870.0	2745.0	2295.0	4159.0	795.0	1846.0	1531.0	727.0	1546.0	1656.0	4494.0	1202.0	5440.0	4801.0	558.0	5678.0	8279.0	6510.0	4131.0	4884.0	357.0	539.0	382.0	2617.0	95872.3	1223456.0	1805794.798506
sub-CC420094_ses-P5.long.sub-CC420094_template	662.0	835.0	2164.0	1648.0	464.0	3511.0	4708.0	3768.0	1043.0	5915.0	2678.0	3485.0	1953.0	3135.0	570.0	1433.0	1194.0	923.0	1331.0	1578.0	3994.0	1272.0	5241.0	3527.0	521.0	5146.0	5770.0	4780.0	3165.0	3536.0	298.0	551.0	246.0	2691.0	83734.0	1063312.0	1471400.217465
sub-CC420149_ses-P5.long.sub-CC420149_template	1158.0	1107.0	3049.0	2048.0	587.0	4053.0	6927.0	4568.0	1322.0	6786.0	3215.0	3838.0	2456.0	5233.0	741.0	1639.0	1563.0	1087.0	1941.0	1955.0	4834.0	1844.0	6226.0	5401.0	803.0	7564.0	8545.0	7020.0	5040.0	5609.0	410.0	496.0	468.0	2831.0	112364.0	1392915.0	1867326.177884
sub-CC420157_ses-P5.long.sub-CC420157_template	1201.0	760.0	1997.0	1487.0	311.0	2962.0	5404.0	3001.0	826.0	4626.0	2605.0	2737.0	1959.0	3380.0	781.0	1408.0	1053.0	727.0	1262.0	1266.0	3804.0	1103.0	4564.0	3606.0	570.0	5212.0	7052.0	4845.0	3321.0	3614.0	372.0	481.0	254.0	2150.0	80698.4	985861.0	1390110.062535
sub-CC420173_ses-P5.long.sub-CC420173_template	946.0	617.0	2182.0	1499.0	533.0	2518.0	5364.0	3645.0	842.0	4274.0	2712.0	3106.0	2124.0	3653.0	550.0	1444.0	1505.0	842.0	1324.0	1457.0	3815.0	1035.0	5095.0	4458.0	621.0	6201.0	6974.0	5993.0	3812.0	4138.0	304.0	589.0	259.0	2114.0	86545.2	1129343.0	1574201.806813
sub-CC420198_ses-P5.long.sub-CC420198_template	945.0	981.0	2129.0	1724.0	451.0	3252.0	4810.0	3201.0	1280.0	6285.0	3247.0	4147.0	2459.0	3731.0	712.0	1863.0	1705.0	973.0	1737.0	1557.0	4413.0	1462.0	5536.0	4628.0	721.0	6717.0	7566.0	6592.0	4231.0	4599.0	271.0	593.0	399.0	2572.0	97488.1	1259987.0	1703322.685827
sub-CC420202_ses-P5.long.sub-CC420202_template	1123.0	803.0	2303.0	1997.0	547.0	3809.0	6531.0	4333.0	1064.0	6196.0	3283.0	4154.0	2531.0	4278.0	821.0	1719.0	1537.0	1107.0	2088.0	2104.0	4981.0	1302.0	5611.0	4234.0	678.0	7134.0	8186.0	4886.0	4289.0	4528.0	310.0	568.0	408.0	2899.0	102336.0	1367360.0	1827769.358762
sub-CC420204_ses-P5.long.sub-CC420204_template	957.0	525.0	1523.0	1340.0	346.0	2726.0	5262.0	3210.0	744.0	4652.0	2630.0	2828.0	2159.0	3420.0	562.0	1159.0	1074.0	924.0	1549.0	1317.0	3824.0	966.0	4561.0	3218.0	486.0	5554.0	6004.0	4961.0	3724.0	3373.0	270.0	588.0	288.0	2135.0	78857.0	1026304.0	1226490.098852
sub-CC420231_ses-P5.long.sub-CC420231_template	942.0	739.0	2114.0	1792.0	446.0	3240.0	5130.0	4085.0	1104.0	4935.0	2591.0	2680.0	2029.0	4004.0	551.0	1204.0	1409.0	844.0	1778.0	1281.0	3545.0	1106.0	4594.0	3809.0	703.0	6432.0	7660.0	5658.0	3602.0	3497.0	271.0	555.0	306.0	2470.0	87104.3	1153243.0	1639538.423845
sub-CC420241_ses-P5.long.sub-CC420241_template	1087.0	937.0	2705.0	2066.0	507.0	4106.0	7865.0	4371.0	1128.0	6571.0	3250.0	3862.0	2393.0	4916.0	698.0	1954.0	1402.0	1241.0	1941.0	1974.0	4752.0	1116.0	5839.0	4995.0	800.0	8673.0	9590.0	6279.0	5066.0	4537.0	466.0	623.0	395.0	3058.0	111164.0	1386616.0	2084911.703136
sub-CC420259_ses-P5.long.sub-CC420259_template	788.0	810.0	1697.0	1280.0	355.0	2550.0	4404.0	2962.0	826.0	4162.0	2338.0	2666.0	1822.0	3107.0	406.0	1126.0	1040.0	714.0	1372.0	1297.0	3561.0	1000.0	4171.0	3193.0	506.0	4790.0	5923.0	3941.0	2904.0	2701.0	301.0	416.0	234.0	1923.0	71285.8	907995.0	1348198.221562
sub-CC420286_ses-P5.long.sub-CC420286_template	990.0	712.0	2178.0	1709.0	389.0	2834.0	6383.0	3886.0	1081.0	5258.0	2864.0	3401.0	2420.0	3862.0	544.0	1846.0	1213.0	808.0	1639.0	2135.0	4602.0	1185.0	4993.0	4111.0	594.0	6616.0	8832.0	5782.0	4304.0	4476.0	392.0	511.0	322.0	2718.0	95590.2	1210059.0	1694867.013654
sub-CC420348_ses-P5.long.sub-CC420348_template	909.0	626.0	1897.0	1250.0	393.0	2786.0	5217.0	3158.0	826.0	4079.0	2412.0	3046.0	1974.0	3594.0	628.0	1211.0	1118.0	698.0	1383.0	1358.0	3301.0	919.0	4419.0	3721.0	692.0	6348.0	5511.0	4718.0	3322.0	3296.0	321.0	468.0	277.0	2308.0	78184.8	1018534.0	1447387.34199
sub-CC420392_ses-P5.long.sub-CC420392_template	869.0	659.0	2534.0	1872.0	475.0	3128.0	5892.0	3276.0	1036.0	5471.0	2706.0	3869.0	2313.0	3453.0	676.0	1168.0	1420.0	816.0	1790.0	1729.0	3859.0	1078.0	4836.0	4131.0	620.0	5428.0	6453.0	5987.0	3664.0	3981.0	444.0	522.0	281.0	2244.0	88677.9	1143033.0	1567569.616513
sub-CC420396_ses-P5.long.sub-CC420396_template	780.0	617.0	1648.0	1829.0	358.0	3095.0	5265.0	3609.0	1073.0	5461.0	3115.0	3318.0	2520.0	4044.0	476.0	1499.0	1021.0	898.0	1276.0	1717.0	3926.0	1445.0	4785.0	4359.0	581.0	6309.0	7294.0	5408.0	4048.0	4136.0	387.0	498.0	303.0	2511.0	89608.3	1179407.0	1635869.140905
sub-CC420433_ses-P5.long.sub-CC420433_template	1095.0	796.0	1927.0	1863.0	412.0	3437.0	5660.0	3737.0	943.0	5636.0	2855.0	3190.0	2506.0	3444.0	619.0	1269.0	1264.0	896.0	1499.0	1750.0	4457.0	945.0	4637.0	4705.0	612.0	6462.0	7011.0	5280.0	3971.0	3775.0	405.0	483.0	331.0	2131.0	90000.4	1221224.0	1656985.738948
sub-CC420589_ses-P5.long.sub-CC420589_template	953.0	688.0	2177.0	1822.0	487.0	2891.0	5934.0	3533.0	1225.0	5860.0	2832.0	4001.0	2185.0	3850.0	552.0	1608.0	1190.0	881.0	1248.0	1690.0	4450.0	1208.0	5248.0	4059.0	599.0	5710.0	7891.0	4742.0	3845.0	3484.0	354.0	498.0	330.0	2576.0	90600.5	1270912.0	1854994.165103
sub-CC510237_ses-P5.long.sub-CC510237_template	1081.0	1070.0	2402.0	2078.0	540.0	3392.0	5821.0	4156.0	1168.0	5758.0	2797.0	3896.0	2373.0	3824.0	690.0	1708.0	1171.0	1000.0	1701.0	2484.0	5106.0	1287.0	5122.0	4359.0	873.0	6676.0	6942.0	6199.0	3862.0	3977.0	360.0	614.0	339.0	2528.0	97353.2	1152179.0	1697091.257126
sub-CC510256_ses-P5.long.sub-CC510256_template	800.0	513.0	2151.0	1717.0	503.0	3717.0	6479.0	3542.0	934.0	6312.0	2852.0	3255.0	2070.0	3774.0	637.0	1768.0	1177.0	974.0	1400.0	2001.0	4437.0	1066.0	5664.0	4614.0	741.0	6381.0	8617.0	6086.0	3893.0	3635.0	350.0	518.0	329.0	2756.0	95661.3	1249726.0	1828467.337838
sub-CC510321_ses-P5.long.sub-CC510321_template	732.0	607.0	1684.0	1203.0	407.0	2520.0	4396.0	2743.0	818.0	3708.0	2307.0	2869.0	1815.0	3063.0	564.0	1227.0	1302.0	650.0	1040.0	1297.0	3822.0	1088.0	4370.0	3178.0	475.0	4226.0	6133.0	4994.0	3361.0	3841.0	301.0	344.0	283.0	2038.0	73407.0	951829.0	1362902.172204
sub-CC510329_ses-P5.long.sub-CC510329_template	702.0	781.0	2573.0	1774.0	394.0	3156.0	4849.0	3981.0	921.0	5558.0	3061.0	3549.0	2024.0	3603.0	622.0	1562.0	1510.0	871.0	1491.0	1679.0	4168.0	1019.0	5868.0	4318.0	896.0	5720.0	7533.0	5571.0	3699.0	3520.0	306.0	530.0	356.0	2413.0	90576.7	1220016.0	1803214.62112
sub-CC510392_ses-P5.long.sub-CC510392_template	918.0	726.0	1892.0	1748.0	406.0	3105.0	6302.0	3399.0	911.0	5143.0	2663.0	3208.0	1996.0	3909.0	628.0	1412.0	1108.0	916.0	1345.0	1678.0	3901.0	1053.0	4626.0	3456.0	713.0	6600.0	7975.0	4499.0	3354.0	2878.0	311.0	525.0	294.0	1976.0	85574.6	1123950.0	1577583.07935
sub-CC510433_ses-P5.long.sub-CC510433_template	640.0	553.0	1313.0	1389.0	352.0	2225.0	3860.0	2777.0	802.0	3968.0	2158.0	2334.0	1711.0	2593.0	557.0	1168.0	1096.0	756.0	1152.0	1604.0	2903.0	827.0	3768.0	3087.0	497.0	4104.0	5319.0	3968.0	2909.0	2508.0	271.0	446.0	272.0	2123.0	66008.5	876456.0	1229908.501854
sub-CC510438_ses-P5.long.sub-CC510438_template	788.0	761.0	1533.0	1457.0	345.0	2539.0	4825.0	2658.0	935.0	4627.0	2625.0	3405.0	2243.0	3041.0	650.0	1814.0	1359.0	1026.0	1706.0	1762.0	4048.0	1096.0	4374.0	4298.0	586.0	6176.0	6451.0	5493.0	3743.0	3769.0	412.0	507.0	298.0	2494.0	83845.5	1072649.0	1733920.899782
sub-CC510548_ses-P5.long.sub-CC510548_template	714.0	940.0	1865.0	1381.0	466.0	2836.0	5048.0	2751.0	904.0	4501.0	2754.0	3067.0	2005.0	2722.0	573.0	1316.0	1141.0	901.0	1635.0	1795.0	4227.0	1166.0	4686.0	3343.0	548.0	6158.0	6155.0	4380.0	3769.0	3290.0	390.0	517.0	276.0	2698.0	80920.9	994098.0	1495407.561642
sub-CC510609_ses-P5.long.sub-CC510609_template	869.0	726.0	1327.0	1154.0	356.0	2749.0	6015.0	3227.0	763.0	4318.0	2363.0	2739.0	1938.0	2996.0	618.0	1252.0	1068.0	773.0	1162.0	1095.0	3558.0	1051.0	4416.0	3292.0	506.0	5976.0	5896.0	5186.0	2976.0	3560.0	300.0	481.0	275.0	1975.0	76954.8	969696.0	1361881.770091
sub-CC510639_ses-P5.long.sub-CC510639_template	1211.0	718.0	2532.0	1479.0	392.0	2509.0	7541.0	3428.0	900.0	5055.0	2902.0	3079.0	1965.0	3524.0	571.0	1713.0	1664.0	918.0	1546.0	1153.0	4523.0	996.0	5559.0	4151.0	676.0	5691.0	8259.0	5956.0	4228.0	3876.0	285.0	624.0	400.0	2781.0	92801.9	1116374.0	1568189.221078
sub-CC510648_ses-P5.long.sub-CC510648_template	973.0	936.0	2902.0	1481.0	398.0	3293.0	5853.0	3234.0	1131.0	5111.0	2664.0	3039.0	2086.0	3635.0	725.0	1618.0	1419.0	745.0	1508.0	1694.0	3539.0	1231.0	4701.0	3897.0	908.0	5977.0	7710.0	5025.0	3914.0	3322.0	277.0	497.0	349.0	2073.0	87861.6	1085087.0	1623181.18056
sub-CC512003_ses-P5.long.sub-CC512003_template	756.0	735.0	2488.0	1978.0	481.0	3433.0	5930.0	3606.0	928.0	5686.0	2765.0	3380.0	2328.0	3852.0	729.0	1861.0	1510.0	1026.0	1428.0	2215.0	4210.0	1123.0	5540.0	3714.0	768.0	5576.0	8027.0	4779.0	3984.0	3867.0	353.0	564.0	316.0	2831.0	92765.2	1196200.0	1722676.95435
sub-CC520055_ses-P5.long.sub-CC520055_template	946.0	692.0	1995.0	1350.0	495.0	3015.0	5260.0	3057.0	970.0	5060.0	2509.0	3071.0	1933.0	3341.0	641.0	1812.0	1325.0	878.0	1276.0	1576.0	4086.0	1142.0	5176.0	3687.0	576.0	5363.0	7946.0	4921.0	3573.0	3915.0	323.0	511.0	296.0	2314.0	85032.9	1070250.0	1580892.955352
sub-CC520065_ses-P5.long.sub-CC520065_template	1212.0	1086.0	2749.0	1386.0	450.0	3758.0	6981.0	4259.0	1020.0	5511.0	2919.0	3105.0	2370.0	4769.0	597.0	1594.0	1573.0	905.0	1729.0	1413.0	4487.0	1591.0	5066.0	4216.0	818.0	6893.0	8086.0	5798.0	4051.0	4775.0	299.0	647.0	353.0	2332.0	98797.2	1245619.0	1811481.438678
sub-CC520076_ses-P5.long.sub-CC520076_template	930.0	853.0	2971.0	2090.0	440.0	3562.0	6687.0	3672.0	1192.0	7745.0	3185.0	4427.0	2406.0	3803.0	665.0	1929.0	1303.0	1035.0	1472.0	2104.0	4294.0	1288.0	5910.0	5080.0	855.0	6403.0	8124.0	6259.0	3888.0	3768.0	387.0	702.0	365.0	2777.0	102573.0	1228209.0	1816772.283637
sub-CC520134_ses-P5.long.sub-CC520134_template	816.0	524.0	2143.0	1517.0	469.0	3149.0	4878.0	3066.0	810.0	4049.0	2116.0	2993.0	1978.0	3072.0	530.0	1643.0	1075.0	670.0	1277.0	1685.0	3940.0	1070.0	4779.0	3689.0	526.0	4870.0	7210.0	5057.0	3464.0	3743.0	283.0	558.0	220.0	2352.0	80220.5	1002093.0	1453917.24937
sub-CC520136_ses-P5.long.sub-CC520136_template	1117.0	1052.0	2154.0	1631.0	412.0	2762.0	5433.0	3023.0	1070.0	5448.0	2602.0	3694.0	2192.0	4195.0	583.0	1563.0	1502.0	779.0	1541.0	1685.0	4393.0	1350.0	4636.0	4017.0	737.0	5878.0	7206.0	5027.0	3675.0	4095.0	447.0	442.0	322.0	2147.0	88808.8	1025055.0	1498127.152982
sub-CC520175_ses-P5.long.sub-CC520175_template	1085.0	808.0	2582.0	2077.0	410.0	3770.0	5333.0	3899.0	1058.0	5265.0	3000.0	3872.0	2299.0	3316.0	582.0	1682.0	1346.0	1007.0	1748.0	1570.0	3977.0	1274.0	5324.0	5222.0	839.0	7053.0	8729.0	5983.0	3951.0	3394.0	349.0	466.0	369.0	2436.0	96074.8	1196964.0	1675691.09632
sub-CC520209_ses-P5.long.sub-CC520209_template	933.0	542.0	1930.0	1095.0	458.0	2618.0	5305.0	2975.0	779.0	4361.0	2381.0	2756.0	1876.0	3345.0	512.0	1350.0	1265.0	725.0	1077.0	1094.0	3289.0	1020.0	4400.0	3493.0	519.0	4799.0	6311.0	4522.0	3252.0	2980.0	295.0	506.0	319.0	1963.0	75045.8	984094.0	1464783.71282
sub-CC520254_ses-P5.long.sub-CC520254_template	759.0	851.0	1922.0	1208.0	347.0	2401.0	4029.0	2546.0	744.0	3872.0	2494.0	2777.0	1737.0	3057.0	537.0	1403.0	1189.0	722.0	1374.0	1231.0	3625.0	1109.0	4433.0	3525.0	599.0	4486.0	6141.0	4756.0	3073.0	3265.0	266.0	444.0	228.0	2153.0	73300.9	913608.0	1425010.475004
sub-CC520390_ses-P5.long.sub-CC520390_template	774.0	678.0	1904.0	1461.0	308.0	2523.0	4369.0	2741.0	852.0	4227.0	2169.0	3344.0	1912.0	3173.0	575.0	1244.0	1092.0	714.0	1479.0	1479.0	3314.0	1140.0	4021.0	3130.0	559.0	5965.0	6288.0	4992.0	3270.0	3083.0	296.0	418.0	232.0	2044.0	75767.2	931746.0	1427742.104271
sub-CC520477_ses-P5.long.sub-CC520477_template	731.0	733.0	1536.0	1589.0	410.0	3215.0	5088.0	3422.0	988.0	4802.0	2358.0	3196.0	1989.0	3273.0	572.0	1406.0	1208.0	902.0	1502.0	1726.0	4213.0	1209.0	4116.0	3681.0	508.0	5657.0	6902.0	4371.0	3227.0	3425.0	372.0	581.0	252.0	2356.0	81516.9	1023959.0	1464971.355825
sub-CC520480_ses-P5.long.sub-CC520480_template	973.0	1057.0	2035.0	1885.0	421.0	3578.0	5996.0	3726.0	1048.0	6550.0	2862.0	3593.0	2621.0	4523.0	898.0	1789.0	1528.0	850.0	1963.0	1813.0	4720.0	1683.0	5664.0	4727.0	792.0	6231.0	7716.0	6179.0	4351.0	3971.0	346.0	511.0	358.0	2898.0	99857.8	1261116.0	1810201.235385
sub-CC520517_ses-P5.long.sub-CC520517_template	819.0	642.0	2319.0	1560.0	580.0	3319.0	5743.0	3646.0	897.0	4729.0	2525.0	3344.0	2013.0	3568.0	606.0	1596.0	1641.0	823.0	1840.0	1443.0	5050.0	939.0	5707.0	4264.0	638.0	5517.0	7572.0	5600.0	3791.0	4427.0	279.0	467.0	438.0	2786.0	91127.9	1081040.0	1448410.923761
sub-CC520542_ses-P5.long.sub-CC520542_template	923.0	1122.0	3009.0	2037.0	390.0	2427.0	5725.0	3126.0	1062.0	5967.0	2901.0	3820.0	2368.0	3982.0	648.0	1658.0	1278.0	1017.0	1425.0	1962.0	4544.0	1522.0	5470.0	3845.0	845.0	6444.0	7577.0	6496.0	4672.0	3986.0	348.0	710.0	300.0	3210.0	96813.5	1204925.0	1791212.849687
sub-CC520552_ses-P5.long.sub-CC520552_template	891.0	932.0	2155.0	1672.0	411.0	3011.0	4826.0	3407.0	738.0	4657.0	3168.0	3092.0	2168.0	3886.0	580.0	1781.0	1172.0	795.0	1504.0	1488.0	4293.0	1157.0	5434.0	3891.0	838.0	6262.0	7732.0	5152.0	3505.0	4063.0	294.0	609.0	264.0	2319.0	88147.6	1107852.0	1637658.317962
sub-CC520562_ses-P5.long.sub-CC520562_template	1080.0	814.0	2665.0	1700.0	505.0	3342.0	6760.0	3838.0	1039.0	5465.0	2926.0	2712.0	2301.0	3856.0	640.0	1762.0	1345.0	816.0	1819.0	1778.0	4060.0	1338.0	5476.0	4799.0	864.0	5599.0	8371.0	5858.0	4156.0	3327.0	372.0	568.0	305.0	2804.0	95059.4	1259923.0	1872095.676173
sub-CC520589_ses-P5.long.sub-CC520589_template	915.0	830.0	2229.0	1310.0	343.0	2670.0	5825.0	3181.0	893.0	4401.0	2699.0	2339.0	2009.0	3707.0	614.0	1754.0	1320.0	847.0	1392.0	1283.0	4138.0	1268.0	5467.0	3904.0	567.0	5737.0	7875.0	4938.0	3528.0	4252.0	289.0	470.0	241.0	2266.0	85499.0	1072559.0	1689774.728357
sub-CC520597_ses-P5.long.sub-CC520597_template	909.0	931.0	2656.0	1762.0	462.0	3275.0	6015.0	3974.0	1152.0	4965.0	3262.0	3561.0	2312.0	4142.0	746.0	1603.0	1510.0	1032.0	1721.0	1803.0	4367.0	1452.0	5660.0	4227.0	695.0	6980.0	7428.0	6169.0	3738.0	4039.0	395.0	489.0	337.0	2486.0	96257.4	1181656.0	1714297.508793
sub-CC520669_ses-P5.long.sub-CC520669_template	1105.0	701.0	2262.0	1477.0	401.0	3209.0	6213.0	3507.0	886.0	4752.0	2838.0	3197.0	2075.0	3757.0	650.0	1418.0	1158.0	784.0	1411.0	1371.0	3649.0	1073.0	5312.0	3718.0	772.0	5254.0	7329.0	6268.0	4105.0	3671.0	363.0	551.0	352.0	2253.0	87839.6	1048467.0	1572063.989663
sub-CC520712_ses-P5.long.sub-CC520712_template	944.0	808.0	1921.0	1417.0	493.0	2686.0	4629.0	2872.0	687.0	4143.0	2270.0	3133.0	1789.0	2681.0	643.0	1579.0	1332.0	722.0	1496.0	1631.0	3796.0	1051.0	4999.0	3049.0	611.0	5372.0	5787.0	4576.0	3372.0	3601.0	295.0	491.0	342.0	2191.0	77409.7	1086896.0	1482909.553243
sub-CC520980_ses-P5.long.sub-CC520980_template	1040.0	571.0	2531.0	1732.0	419.0	3238.0	6035.0	3737.0	1014.0	5035.0	2701.0	3644.0	2337.0	3802.0	650.0	1789.0	1351.0	806.0	1560.0	1877.0	4515.0	1092.0	5177.0	4656.0	531.0	6065.0	8855.0	5877.0	3927.0	4081.0	460.0	542.0	360.0	2927.0	94932.5	1111121.0	1629150.956651
sub-CC521040_ses-P5.long.sub-CC521040_template	1021.0	748.0	2370.0	1523.0	309.0	2696.0	4977.0	3146.0	900.0	3810.0	2484.0	2863.0	2201.0	3556.0	623.0	1462.0	973.0	718.0	1274.0	1467.0	3947.0	1070.0	4630.0	4126.0	627.0	5670.0	6906.0	5587.0	3768.0	3974.0	346.0	506.0	309.0	2608.0	83194.9	1087806.0	1555295.673768
sub-CC521094_ses-P5.long.sub-CC521094_template	914.0	700.0	2586.0	1754.0	417.0	2834.0	5256.0	3237.0	823.0	4737.0	2865.0	3691.0	2140.0	3557.0	608.0	1713.0	1185.0	787.0	1295.0	2052.0	4608.0	1120.0	5275.0	3555.0	636.0	6699.0	7746.0	5065.0	3565.0	3434.0	280.0	521.0	321.0	2156.0	88131.2	1117170.0	1629181.003567
sub-CC521167_ses-P5.long.sub-CC521167_template	747.0	696.0	2569.0	1720.0	312.0	2831.0	4881.0	2968.0	971.0	5011.0	2654.0	3208.0	2356.0	3589.0	601.0	1539.0	1571.0	979.0	1836.0	1580.0	4303.0	1210.0	5413.0	4610.0	615.0	6187.0	7696.0	5722.0	4103.0	4304.0	328.0	477.0	342.0	2578.0	90507.8	1179385.0	1780460.653931
